ExportDate	StudioVersionRec	StudioProjectName	StudioTestName	ParticipantName	[Q1]Value	[Q02]Value	RecordingName	RecordingDate	RecordingDuration	RecordingResolution	PresentationSequence	FixationFilter	MediaName	MediaPosX (ADCSpx)	MediaPosY (ADCSpx)	MediaWidth	MediaHeight	SegmentName	SegmentStart	SegmentEnd	SegmentDuration	SceneName	SceneSegmentStart	SceneSegmentEnd	SceneSegmentDuration	RecordingTimestamp	LocalTimeStamp	EyeTrackerTimestamp	MouseEventIndex	MouseEvent	MouseEventX (ADCSpx)	MouseEventY (ADCSpx)	MouseEventX (MCSpx)	MouseEventY (MCSpx)	KeyPressEventIndex	KeyPressEvent	StudioEventIndex	StudioEvent	StudioEventData	ExternalEventIndex	ExternalEvent	ExternalEventValue	EventMarkerValue	FixationIndex	SaccadeIndex	GazeEventType	GazeEventDuration	FixationPointX (MCSpx)	FixationPointY (MCSpx)	SaccadicAmplitude	AbsoluteSaccadicDirection	RelativeSaccadicDirection	AOI[black puppy]Hit	GazePointIndex	GazePointLeftX (ADCSpx)	GazePointLeftY (ADCSpx)	GazePointRightX (ADCSpx)	GazePointRightY (ADCSpx)	GazePointX (ADCSpx)	GazePointY (ADCSpx)	GazePointX (MCSpx)	GazePointY (MCSpx)	GazePointLeftX (ADCSmm)	GazePointLeftY (ADCSmm)	GazePointRightX (ADCSmm)	GazePointRightY (ADCSmm)	StrictAverageGazePointX (ADCSmm)	StrictAverageGazePointY (ADCSmm)	EyePosLeftX (ADCSmm)	EyePosLeftY (ADCSmm)	EyePosLeftZ (ADCSmm)	EyePosRightX (ADCSmm)	EyePosRightY (ADCSmm)	EyePosRightZ (ADCSmm)	CamLeftX	CamLeftY	CamRightX	CamRightY	DistanceLeft	DistanceRight	PupilLeft	PupilRight	ValidityLeft	ValidityRight	IRMarkerCount	IRMarkerID	PupilGlassesRight	
1/26/2016	3.3.1	Testing	New test	P09	Male	Asian	Rec 10	1/26/2016	88386	1920 x 1080		I-VT filter														536	15:29:39.561	4331586414894																	6	Saccade	83							63	814	497	807	507	810	502			223.50	160.38	221.41	157.56	222.45	158.97	232.86	325.38	585.22	301.08	321.56	586.57					661.04	661.04	2.31	2.68	0	0				
1/26/2016	3.3.1	Testing	New test	P09	Male	Asian	Rec 10	1/26/2016	88386	1920 x 1080		I-VT filter														545	15:29:39.570	4331586423234																	6	Saccade	83							64	798	445	807	509	802	477			219.10	174.50	221.51	156.99	220.31	165.74	232.87	325.32	585.15	301.07	321.55	586.55					660.94	660.94	-1.00	-1.00	0	0				
1/26/2016	3.3.1	Testing	New test	P09	Male	Asian	Rec 10	1/26/2016	88386	1920 x 1080		I-VT filter														553	15:29:39.578	4331586431545																		Unclassified	17							65	804	452	795	512	799	482			220.75	172.81	218.14	156.25	219.44	164.53	232.79	325.30	585.12	301.03	321.54	586.59					660.91	660.91	-1.00	-1.00	0	0				
1/26/2016	3.3.1	Testing	New test	P09	Male	Asian	Rec 10	1/26/2016	88386	1920 x 1080		I-VT filter														561	15:29:39.586	4331586439877																		Unclassified	17							66			819	501	819	501					224.89	159.19						301.03	321.55	586.62						660.94		2.82	4	0				
1/26/2016	3.3.1	Testing	New test	P09	Male	Asian	Rec 10	1/26/2016	88386	1920 x 1080		I-VT filter														570	15:29:39.595	4331586448238																	7	Saccade	25							67	804	491	816	500	810	495			220.74	161.87	223.96	159.58	222.35	160.73	232.83	325.21	585.08	301.04	321.52	586.61					660.83	660.83	-1.00	-1.00	0	0				
1/26/2016	3.3.1	Testing	New test	P09	Male	Asian	Rec 10	1/26/2016	88386	1920 x 1080		I-VT filter														578	15:29:39.603	4331586456537																	7	Saccade	25							68	800	517	802	519	801	518			219.60	154.83	220.25	154.29	219.92	154.56	232.77	325.19	585.08	301.01	321.52	586.72					660.82	660.82	-1.00	-1.00	0	0				
1/26/2016	3.3.1	Testing	New test	P09	Male	Asian	Rec 10	1/26/2016	88386	1920 x 1080		I-VT filter														586	15:29:39.611	4331586464872																	7	Saccade	25							69	786	490	782	522	784	506			215.81	162.36	214.70	153.53	215.26	157.95	232.80	325.15	585.02	301.05	321.61	586.85					660.75	660.75	2.29	2.65	0	0				
1/26/2016	3.3.1	Testing	New test	P09	Male	Asian	Rec 10	1/26/2016	88386	1920 x 1080		I-VT filter														595	15:29:39.620	4331586473266																		Unclassified	17							70	800	489	777	515	788	502			219.67	162.64	213.30	155.50	216.48	159.07	232.84	325.03	584.87	301.06	321.63	586.91					660.55	660.55	-1.00	-1.00	0	0				
1/26/2016	3.3.1	Testing	New test	P09	Male	Asian	Rec 10	1/26/2016	88386	1920 x 1080		I-VT filter														603	15:29:39.628	4331586481554																		Unclassified	17							71	790	489	775	515	782	502			216.93	162.49	212.74	155.51	214.83	159.00	232.78	324.97	584.71	301.04	321.71	587.03					660.39	660.39	-1.00	-1.00	0	0				
1/26/2016	3.3.1	Testing	New test	P09	Male	Asian	Rec 10	1/26/2016	88386	1920 x 1080		I-VT filter														611	15:29:39.636	4331586489906																	8	Saccade	42							72			776	511	776	511					212.99	156.51						301.07	321.84	587.17						660.43		2.72	4	0				
1/26/2016	3.3.1	Testing	New test	P09	Male	Asian	Rec 10	1/26/2016	88386	1920 x 1080		I-VT filter														620	15:29:39.645	4331586498207																	8	Saccade	42							73	771	497	746	489	758	493			211.65	160.26	204.66	162.42	208.15	161.34	232.75	324.83	584.41	301.01	321.93	587.24					660.06	660.06	-1.00	-1.00	0	0				
1/26/2016	3.3.1	Testing	New test	P09	Male	Asian	Rec 10	1/26/2016	88386	1920 x 1080		I-VT filter														628	15:29:39.653	4331586506532																	8	Saccade	42							74	733	484	720	529	726	506			201.13	163.77	197.73	151.63	199.43	157.70	232.60	324.77	584.21	300.86	322.02	587.40					659.87	659.87	-1.00	-1.00	0	0				
1/26/2016	3.3.1	Testing	New test	P09	Male	Asian	Rec 10	1/26/2016	88386	1920 x 1080		I-VT filter														636	15:29:39.661	4331586514932																	8	Saccade	42							75			700	547	700	547					192.03	146.47						300.78	322.14	587.55						659.89		2.99	4	0				
1/26/2016	3.3.1	Testing	New test	P09	Male	Asian	Rec 10	1/26/2016	88386	1920 x 1080		I-VT filter														645	15:29:39.670	4331586523199																	8	Saccade	42							76	664	492	690	537	677	514			182.17	161.60	189.52	149.27	185.84	155.44	232.51	324.54	583.90	300.74	322.18	587.64					659.49	659.49	-1.00	-1.00	0	0				
1/26/2016	3.3.1	Testing	New test	P09	Male	Asian	Rec 10	1/26/2016	88386	1920 x 1080		I-VT filter														653	15:29:39.678	4331586531532																2		Fixation	175			12.92	154.29			77	647	501	680	550	663	525			177.64	159.14	186.70	145.75	182.17	152.44	232.49	324.41	583.74	300.69	322.21	587.80					659.28	659.28	-1.00	-1.00	0	0				
1/26/2016	3.3.1	Testing	New test	P09	Male	Asian	Rec 10	1/26/2016	88386	1920 x 1080		I-VT filter														661	15:29:39.686	4331586539869																2		Fixation	175			12.92	154.29			78	648	501	670	530	659	515			177.79	159.18	183.93	151.15	180.86	155.17	232.49	324.28	583.60	300.72	322.26	587.93					659.10	659.10	2.79	2.98	0	0				
1/26/2016	3.3.1	Testing	New test	P09	Male	Asian	Rec 10	1/26/2016	88386	1920 x 1080		I-VT filter														670	15:29:39.695	4331586548204																2		Fixation	175			12.92	154.29			79	663	499	663	526	663	512			181.85	159.72	181.95	152.29	181.90	156.01	232.48	324.11	583.38	300.72	322.24	587.97					658.82	658.82	-1.00	-1.00	0	0				
1/26/2016	3.3.1	Testing	New test	P09	Male	Asian	Rec 10	1/26/2016	88386	1920 x 1080		I-VT filter														678	15:29:39.703	4331586556592																2		Fixation	175			12.92	154.29			80	662	481	661	518	661	499			181.59	164.70	181.51	154.61	181.55	159.65	232.44	323.99	583.19	300.66	322.24	588.02					658.60	658.60	-1.00	-1.00	0	0				
1/26/2016	3.3.1	Testing	New test	P09	Male	Asian	Rec 10	1/26/2016	88386	1920 x 1080		I-VT filter														687	15:29:39.712	4331586564993																2		Fixation	175			12.92	154.29			81	662	480	647	525	654	502			181.60	164.94	177.53	152.66	179.57	158.80	232.44	323.93	583.06	300.67	322.28	588.03					658.46	658.46	3.06	2.80	0	0				
1/26/2016	3.3.1	Testing	New test	P09	Male	Asian	Rec 10	1/26/2016	88386	1920 x 1080		I-VT filter														695	15:29:39.720	4331586573240																2		Fixation	175			12.92	154.29			82	659	502	672	521	665	511			180.93	158.91	184.51	153.84	182.72	156.38	232.43	323.86	582.89	300.66	322.26	587.93					658.28	658.28	-1.00	-1.00	0	0				
1/26/2016	3.3.1	Testing	New test	P09	Male	Asian	Rec 10	1/26/2016	88386	1920 x 1080		I-VT filter														703	15:29:39.728	4331586581530																2		Fixation	175			12.92	154.29			83	658	513	665	506	661	509			180.57	155.95	182.42	157.84	181.50	156.90	232.40	323.89	582.86	300.61	322.26	587.86					658.27	658.27	-1.00	-1.00	0	0				
1/26/2016	3.3.1	Testing	New test	P09	Male	Asian	Rec 10	1/26/2016	88386	1920 x 1080		I-VT filter														711	15:29:39.736	4331586589860																2		Fixation	175			12.92	154.29			84	658	509	675	520	666	514			180.62	156.91	185.19	153.87	182.90	155.39	232.40	324.01	582.95	300.62	322.26	587.78					658.40	658.40	3.07	3.01	0	0				
1/26/2016	3.3.1	Testing	New test	P09	Male	Asian	Rec 10	1/26/2016	88386	1920 x 1080		I-VT filter														720	15:29:39.745	4331586598205																2		Fixation	175			12.92	154.29			85	663	502	670	522	666	512			181.90	159.04	183.79	153.46	182.84	156.25	232.39	324.11	583.07	300.62	322.22	587.61					658.56	658.56	-1.00	-1.00	0	0				
1/26/2016	3.3.1	Testing	New test	P09	Male	Asian	Rec 10	1/26/2016	88386	1920 x 1080		I-VT filter														728	15:29:39.753	4331586606523																2		Fixation	175			12.92	154.29			86	667	515	652	593	659	554			183.13	155.41	178.93	133.88	181.03	144.65	232.35	324.26	583.32	300.56	322.16	587.53					658.86	658.86	-1.00	-1.00	0	0				
1/26/2016	3.3.1	Testing	New test	P09	Male	Asian	Rec 10	1/26/2016	88386	1920 x 1080		I-VT filter														736	15:29:39.761	4331586614868																2		Fixation	175			12.92	154.29			87	667	515	646	555	656	535			183.13	155.43	177.43	144.46	180.28	149.94	232.36	324.45	583.64	300.59	322.13	587.44					659.23	659.23	2.58	2.84	0	0				
1/26/2016	3.3.1	Testing	New test	P09	Male	Asian	Rec 10	1/26/2016	88386	1920 x 1080		I-VT filter														745	15:29:39.770	4331586623218																2		Fixation	175			12.92	154.29			88	682	528	651	546	666	537			187.24	151.77	178.69	146.80	182.97	149.28	232.35	324.58	583.95	300.58	322.00	587.32					659.56	659.56	-1.00	-1.00	0	0				
1/26/2016	3.3.1	Testing	New test	P09	Male	Asian	Rec 10	1/26/2016	88386	1920 x 1080		I-VT filter														753	15:29:39.778	4331586631521																2		Fixation	175			12.92	154.29			89	674	550	636	552	655	551			184.90	145.81	174.52	145.21	179.71	145.51	232.31	324.76	584.32	300.54	321.91	587.26					659.97	659.97	-1.00	-1.00	0	0				
1/26/2016	3.3.1	Testing	New test	P09	Male	Asian	Rec 10	1/26/2016	88386	1920 x 1080		I-VT filter														761	15:29:39.786	4331586639920																2		Fixation	175			12.92	154.29			90	671	521	646	519	658	520			184.19	153.63	177.42	154.27	180.80	153.95	232.32	324.97	584.72	300.54	321.86	587.19					660.42	660.42	2.66	2.82	0	0				
1/26/2016	3.3.1	Testing	New test	P09	Male	Asian	Rec 10	1/26/2016	88386	1920 x 1080		I-VT filter														770	15:29:39.795	4331586648189																2		Fixation	175			12.92	154.29			91	654	503	648	529	651	516			179.38	158.57	177.77	151.46	178.58	155.01	232.30	325.16	585.05	300.54	321.77	587.05					660.80	660.80	-1.00	-1.00	0	0				
1/26/2016	3.3.1	Testing	New test	P09	Male	Asian	Rec 10	1/26/2016	88386	1920 x 1080		I-VT filter														778	15:29:39.803	4331586656519																2		Fixation	175			12.92	154.29			92	656	499	652	527	654	513			180.04	159.68	179.08	151.97	179.56	155.83	232.26	325.37	585.39	300.50	321.74	586.98					661.20	661.20	-1.00	-1.00	0	0				
1/26/2016	3.3.1	Testing	New test	P09	Male	Asian	Rec 10	1/26/2016	88386	1920 x 1080		I-VT filter														786	15:29:39.811	4331586664859																2		Fixation	175			12.92	154.29			93	652	497	652	554	652	525			178.92	160.22	179.04	144.76	178.98	152.49	232.25	325.62	585.73	300.51	321.79	586.94					661.62	661.62	2.66	2.98	0	0				
1/26/2016	3.3.1	Testing	New test	P09	Male	Asian	Rec 10	1/26/2016	88386	1920 x 1080		I-VT filter														795	15:29:39.820	4331586673187																2		Fixation	175			12.92	154.29			94	646	493	646	546	646	519			177.21	161.34	177.25	146.72	177.23	154.03	232.24	325.79	585.95	300.51	321.79	586.87					661.90	661.90	-1.00	-1.00	0	0				
1/26/2016	3.3.1	Testing	New test	P09	Male	Asian	Rec 10	1/26/2016	88386	1920 x 1080		I-VT filter														803	15:29:39.828	4331586681527																2		Fixation	175			12.92	154.29			95	642	503	662	507	652	505			176.11	158.69	181.83	157.65	178.97	158.17	232.18	325.96	586.17	300.47	321.83	586.89					662.18	662.18	-1.00	-1.00	0	0				
1/26/2016	3.3.1	Testing	New test	P09	Male	Asian	Rec 10	1/26/2016	88386	1920 x 1080		I-VT filter														811	15:29:39.836	4331586689914																2		Fixation	175			12.92	154.29			96	633	490	644	514	638	502			173.84	162.21	176.68	155.73	175.26	158.97	232.17	326.11	586.37	300.46	321.91	586.92					662.43	662.43	2.65	2.92	0	0				
1/26/2016	3.3.1	Testing	New test	P09	Male	Asian	Rec 10	1/26/2016	88386	1920 x 1080		I-VT filter														820	15:29:39.845	4331586698195																2		Fixation	175			12.92	154.29			97	654	526	645	500	649	513			179.64	152.42	177.07	159.41	178.36	155.91	232.13	326.17	586.47	300.41	321.93	586.92					662.54	662.54	-1.00	-1.00	0	0				
1/26/2016	3.3.1	Testing	New test	P09	Male	Asian	Rec 10	1/26/2016	88386	1920 x 1080		I-VT filter														828	15:29:39.853	4331586706521																	9	Saccade	25							98	638	502	632	501	635	501			175.01	158.84	173.42	159.28	174.22	159.06	232.00	326.24	586.61	300.31	321.96	587.02					662.71	662.71	-1.00	-1.00	0	0				
1/26/2016	3.3.1	Testing	New test	P09	Male	Asian	Rec 10	1/26/2016	88386	1920 x 1080		I-VT filter														836	15:29:39.861	4331586714848																	9	Saccade	25							99	628	504	621	506	624	505			172.47	158.27	170.53	157.79	171.50	158.03	231.93	326.28	586.75	300.20	322.02	587.16					662.86	662.86	2.70	2.96	0	0				
1/26/2016	3.3.1	Testing	New test	P09	Male	Asian	Rec 10	1/26/2016	88386	1920 x 1080		I-VT filter														845	15:29:39.870	4331586723196																	9	Saccade	25							100	597	497	600	528	598	512			163.80	160.36	164.73	151.67	164.26	156.02	231.92	326.29	586.80	300.21	322.04	587.23					662.90	662.90	-1.00	-1.00	0	0				
1/26/2016	3.3.1	Testing	New test	P09	Male	Asian	Rec 10	1/26/2016	88386	1920 x 1080		I-VT filter														853	15:29:39.878	4331586731506																3		Fixation	275			1.87	177.67	23.39		101	586	512	592	537	589	524			160.97	156.06	162.62	149.31	161.79	152.69	231.87	326.31	586.89	300.18	322.09	587.39					662.99	662.99	-1.00	-1.00	0	0				
1/26/2016	3.3.1	Testing	New test	P09	Male	Asian	Rec 10	1/26/2016	88386	1920 x 1080		I-VT filter														861	15:29:39.886	4331586739845																3		Fixation	275			1.87	177.67	23.39		102	588	510	592	508	590	509			161.27	156.77	162.49	157.30	161.88	157.04	231.88	326.34	586.99	300.20	322.18	587.55					663.09	663.09	2.71	2.96	0	0				
1/26/2016	3.3.1	Testing	New test	P09	Male	Asian	Rec 10	1/26/2016	88386	1920 x 1080		I-VT filter														870	15:29:39.895	4331586748188																3		Fixation	275			1.87	177.67	23.39		103	585	507	587	427	586	467			160.48	157.51	161.22	179.45	160.85	168.48	231.89	326.35	587.00	300.22	322.24	587.64					663.11	663.11	-1.00	-1.00	0	0				
1/26/2016	3.3.1	Testing	New test	P09	Male	Asian	Rec 10	1/26/2016	88386	1920 x 1080		I-VT filter														878	15:29:39.903	4331586756510																3		Fixation	275			1.87	177.67	23.39		104	589	497	567	551	578	524			161.78	160.28	155.69	145.39	158.74	152.83	231.81	326.42	587.03	300.17	322.33	587.77					663.17	663.17	-1.00	-1.00	0	0				
1/26/2016	3.3.1	Testing	New test	P09	Male	Asian	Rec 10	1/26/2016	88386	1920 x 1080		I-VT filter														886	15:29:39.911	4331586764821																3		Fixation	275			1.87	177.67	23.39		105	585	522	567	550	576	536			160.47	153.44	155.61	145.78	158.04	149.61	231.82	326.48	587.09	300.18	322.46	587.87					663.25	663.25	2.84	2.96	0	0				
1/26/2016	3.3.1	Testing	New test	P09	Male	Asian	Rec 10	1/26/2016	88386	1920 x 1080		I-VT filter														895	15:29:39.920	4331586773171																3		Fixation	275			1.87	177.67	23.39		106	579	516	573	540	576	528			159.01	155.12	157.29	148.50	158.15	151.81	231.85	326.51	587.05	300.20	322.50	587.89					663.23	663.23	-1.00	-1.00	0	0				
1/26/2016	3.3.1	Testing	New test	P09	Male	Asian	Rec 10	1/26/2016	88386	1920 x 1080		I-VT filter														903	15:29:39.928	4331586781510																3		Fixation	275			1.87	177.67	23.39		107	579	516	575	534	577	525			159.03	155.12	157.80	150.27	158.42	152.70	231.76	326.54	587.04	300.16	322.57	587.96					663.23	663.23	-1.00	-1.00	0	0				
1/26/2016	3.3.1	Testing	New test	P09	Male	Asian	Rec 10	1/26/2016	88386	1920 x 1080		I-VT filter														911	15:29:39.936	4331586789890																3		Fixation	275			1.87	177.67	23.39		108	583	455	582	531	582	493			159.99	171.82	159.83	150.97	159.91	161.39	231.79	326.50	587.02	300.16	322.59	588.03					663.20	663.20	2.82	3.05	0	0				
1/26/2016	3.3.1	Testing	New test	P09	Male	Asian	Rec 10	1/26/2016	88386	1920 x 1080		I-VT filter														920	15:29:39.945	4331586798167																3		Fixation	275			1.87	177.67	23.39		109	585	453	583	531	584	492			160.69	172.48	159.98	150.88	160.34	161.68	231.81	326.41	586.87	300.16	322.57	588.00					663.03	663.03	-1.00	-1.00	0	0				
1/26/2016	3.3.1	Testing	New test	P09	Male	Asian	Rec 10	1/26/2016	88386	1920 x 1080		I-VT filter														928	15:29:39.953	4331586806538																3		Fixation	275			1.87	177.67	23.39		110	586	470	586	520	586	495			160.91	167.80	160.74	154.09	160.82	160.95	231.72	326.30	586.75	300.11	322.53	588.03					662.87	662.87	-1.00	-1.00	0	0				
1/26/2016	3.3.1	Testing	New test	P09	Male	Asian	Rec 10	1/26/2016	88386	1920 x 1080		I-VT filter														936	15:29:39.961	4331586814886																3		Fixation	275			1.87	177.67	23.39		111	582	505	580	517	581	511			159.71	158.20	159.31	154.74	159.51	156.47	231.74	326.17	586.61	300.10	322.52	588.04					662.68	662.68	2.78	3.04	0	0				
1/26/2016	3.3.1	Testing	New test	P09	Male	Asian	Rec 10	1/26/2016	88386	1920 x 1080		I-VT filter														945	15:29:39.970	4331586823171																3		Fixation	275			1.87	177.67	23.39		112	577	531	583	520	580	525			158.39	151.01	159.99	154.03	159.19	152.52	231.75	325.99	586.37	300.09	322.46	587.97					662.39	662.39	-1.00	-1.00	0	0				
1/26/2016	3.3.1	Testing	New test	P09	Male	Asian	Rec 10	1/26/2016	88386	1920 x 1080		I-VT filter														953	15:29:39.978	4331586831507																3		Fixation	275			1.87	177.67	23.39		113	577	531	569	528	573	529			158.40	150.99	156.05	151.68	157.22	151.33	231.67	325.86	586.13	300.02	322.43	587.94					662.11	662.11	-1.00	-1.00	0	0				
1/26/2016	3.3.1	Testing	New test	P09	Male	Asian	Rec 10	1/26/2016	88386	1920 x 1080		I-VT filter														961	15:29:39.986	4331586839837																3		Fixation	275			1.87	177.67	23.39		114	558	479	583	495	570	487			153.15	165.20	160.01	160.87	156.58	163.03	231.67	325.72	585.89	299.99	322.44	587.91					661.84	661.84	2.76	3.06	0	0				
1/26/2016	3.3.1	Testing	New test	P09	Male	Asian	Rec 10	1/26/2016	88386	1920 x 1080		I-VT filter														970	15:29:39.995	4331586848169																3		Fixation	275			1.87	177.67	23.39		115	563	478	573	462	568	470			154.48	165.66	157.41	169.94	155.95	167.80	231.69	325.55	585.56	299.97	322.41	587.79					661.47	661.47	-1.00	-1.00	0	0				
1/26/2016	3.3.1	Testing	New test	P09	Male	Asian	Rec 10	1/26/2016	88386	1920 x 1080		I-VT filter														978	15:29:40.003	4331586856562																3		Fixation	275			1.87	177.67	23.39		116	558	485	576	487	567	486			153.24	163.66	158.02	163.07	155.63	163.36	231.61	325.43	585.25	299.90	322.41	587.74					661.15	661.15	-1.00	-1.00	0	0				
1/26/2016	3.3.1	Testing	New test	P09	Male	Asian	Rec 10	1/26/2016	88386	1920 x 1080		I-VT filter														986	15:29:40.011	4331586864828																3		Fixation	275			1.87	177.67	23.39		117	580	502	574	498	577	500			159.19	158.83	157.62	159.98	158.41	159.41	231.60	325.27	585.00	299.88	322.44	587.70					660.85	660.85	2.74	3.08	0	0				
1/26/2016	3.3.1	Testing	New test	P09	Male	Asian	Rec 10	1/26/2016	88386	1920 x 1080		I-VT filter														995	15:29:40.020	4331586873239																3		Fixation	275			1.87	177.67	23.39		118	581	505	582	532	581	518			159.34	158.19	159.66	150.77	159.50	154.48	231.61	325.11	584.67	299.87	322.40	587.61					660.49	660.49	-1.00	-1.00	0	0				
1/26/2016	3.3.1	Testing	New test	P09	Male	Asian	Rec 10	1/26/2016	88386	1920 x 1080		I-VT filter														1003	15:29:40.028	4331586881567																3		Fixation	275			1.87	177.67	23.39		119	589	512	564	536	576	524			161.68	156.17	154.69	149.61	158.19	152.89	231.53	324.98	584.44	299.79	322.40	587.61					660.22	660.22	-1.00	-1.00	0	0				
1/26/2016	3.3.1	Testing	New test	P09	Male	Asian	Rec 10	1/26/2016	88386	1920 x 1080		I-VT filter														1011	15:29:40.036	4331586889863																3		Fixation	275			1.87	177.67	23.39		120	594	517	566	546	580	531			163.14	154.80	155.28	146.97	159.21	150.88	231.54	324.85	584.27	299.79	322.41	587.62					660.00	660.00	2.96	3.14	0	0				
1/26/2016	3.3.1	Testing	New test	P09	Male	Asian	Rec 10	1/26/2016	88386	1920 x 1080		I-VT filter														1020	15:29:40.045	4331586898163																3		Fixation	275			1.87	177.67	23.39		121	593	508	571	550	582	529			162.67	157.26	156.69	145.84	159.68	151.55	231.55	324.72	584.04	299.75	322.37	587.57					659.74	659.74	-1.00	-1.00	0	0				
1/26/2016	3.3.1	Testing	New test	P09	Male	Asian	Rec 10	1/26/2016	88386	1920 x 1080		I-VT filter														1028	15:29:40.053	4331586906454																3		Fixation	275			1.87	177.67	23.39		122	605	512	583	554	594	533			166.13	156.24	159.90	144.52	163.02	150.38	231.48	324.62	583.90	299.70	322.35	587.58					659.58	659.58	-1.00	-1.00	0	0				
1/26/2016	3.3.1	Testing	New test	P09	Male	Asian	Rec 10	1/26/2016	88386	1920 x 1080		I-VT filter														1036	15:29:40.061	4331586914807																3		Fixation	275			1.87	177.67	23.39		123	597	499	586	546	591	522			163.84	159.81	160.73	146.84	162.28	153.33	231.48	324.54	583.79	299.70	322.37	587.60					659.44	659.44	2.96	3.15	0	0				
1/26/2016	3.3.1	Testing	New test	P09	Male	Asian	Rec 10	1/26/2016	88386	1920 x 1080		I-VT filter														1045	15:29:40.070	4331586923157																3		Fixation	275			1.87	177.67	23.39		124	599	538	579	535	589	536			164.30	149.17	158.90	150.00	161.60	149.58	231.49	324.44	583.63	299.70	322.35	587.55					659.26	659.26	-1.00	-1.00	0	0				
1/26/2016	3.3.1	Testing	New test	P09	Male	Asian	Rec 10	1/26/2016	88386	1920 x 1080		I-VT filter														1053	15:29:40.078	4331586931469																3		Fixation	275			1.87	177.67	23.39		125	595	525	581	531	588	528			163.28	152.54	159.39	151.05	161.33	151.79	231.43	324.41	583.53	299.65	322.38	587.58					659.16	659.16	-1.00	-1.00	0	0				
1/26/2016	3.3.1	Testing	New test	P09	Male	Asian	Rec 10	1/26/2016	88386	1920 x 1080		I-VT filter														1061	15:29:40.086	4331586939827																3		Fixation	275			1.87	177.67	23.39		126	589	524	578	542	583	533			161.79	152.96	158.77	147.94	160.28	150.45	231.43	324.37	583.48	299.64	322.42	587.61					659.09	659.09	2.92	3.17	0	0				
1/26/2016	3.3.1	Testing	New test	P09	Male	Asian	Rec 10	1/26/2016	88386	1920 x 1080		I-VT filter														1070	15:29:40.095	4331586948178																3		Fixation	275			1.87	177.67	23.39		127	591	505	581	545	586	525			162.10	158.15	159.37	147.22	160.74	152.68	231.45	324.35	583.34	299.65	322.43	587.57					658.96	658.96	-1.00	-1.00	0	0				
1/26/2016	3.3.1	Testing	New test	P09	Male	Asian	Rec 10	1/26/2016	88386	1920 x 1080		I-VT filter														1078	15:29:40.103	4331586956557																3		Fixation	275			1.87	177.67	23.39		128	596	512	581	548	588	530			163.65	156.29	159.41	146.36	161.53	151.32	231.39	324.34	583.29	299.59	322.46	587.60					658.91	658.91	-1.00	-1.00	0	0				
1/26/2016	3.3.1	Testing	New test	P09	Male	Asian	Rec 10	1/26/2016	88386	1920 x 1080		I-VT filter														1086	15:29:40.111	4331586964828																3		Fixation	275			1.87	177.67	23.39		129	596	506	582	546	589	526			163.69	157.82	159.82	146.75	161.76	152.29	231.39	324.34	583.27	299.59	322.51	587.62					658.90	658.90	2.87	3.24	0	0				
1/26/2016	3.3.1	Testing	New test	P09	Male	Asian	Rec 10	1/26/2016	88386	1920 x 1080		I-VT filter														1095	15:29:40.120	4331586973145																3		Fixation	275			1.87	177.67	23.39		130	593	523	583	548	588	535			162.69	153.30	160.07	146.29	161.38	149.79	231.39	324.30	583.19	299.59	322.49	587.59					658.81	658.81	-1.00	-1.00	0	0				
1/26/2016	3.3.1	Testing	New test	P09	Male	Asian	Rec 10	1/26/2016	88386	1920 x 1080		I-VT filter														1103	15:29:40.128	4331586981531																3		Fixation	275			1.87	177.67	23.39		131	593	505	596	528	594	516			162.82	158.18	163.56	151.74	163.19	154.96	231.33	324.29	583.19	299.53	322.49	587.63					658.81	658.81	-1.00	-1.00	0	0				
1/26/2016	3.3.1	Testing	New test	P09	Male	Asian	Rec 10	1/26/2016	88386	1920 x 1080		I-VT filter														1111	15:29:40.136	4331586989822																3		Fixation	275			1.87	177.67	23.39		132	590	520	596	528	593	524			162.05	153.98	163.56	151.74	162.81	152.86	231.32	324.28	583.23	299.53	322.51	587.65					658.84	658.84	2.95	3.19	0	0				
1/26/2016	3.3.1	Testing	New test	P09	Male	Asian	Rec 10	1/26/2016	88386	1920 x 1080		I-VT filter														1120	15:29:40.145	4331586998146																3		Fixation	275			1.87	177.67	23.39		133	593	515	581	536	587	525			162.70	155.37	159.35	149.62	161.02	152.50	231.32	324.26	583.20	299.55	322.46	587.62					658.80	658.80	-1.00	-1.00	0	0				
